Gene	Gene_hs	gene_length_hs	exon_length_gencode_v25_hs	Gene_sum_all	Gene_mean_all	Gene_sum0_all	Gene_mean0_all	Gene_var_all	Gene_cv_all
Grik1	GRIK1	403098	4242	3316	0.3325977933801404	8522	0.8547642928786359	1.3107739710253241	3.4422668998407686
Ap2a1	AP2A1	40146	8746	4691	0.47051153460381145	7533	0.7555667001003009	1.1822480079419722	2.3109152620816316
Arx	ARX	12255	3097	1969	0.1974924774322969	9035	0.9062186559679037	0.656047478376548	4.101257876384655
Elovl3	ELOVL3	3262	1371	24	0.002407221664994985	9948	0.9977933801404213	0.0028029116942562063	21.993210167098212
Mark2	MARK2	72092	6154	1183	0.11865596790371113	9119	0.9146439317953862	0.21533052362021363	3.9107784368861824
Gas7	GAS7	287943	10100	10235	1.026579739217653	5460	0.5476429287863591	2.9156341026288817	1.6633123876037128
Grid1	GRID1	766939	5927	1140	0.11434302908726178	9100	0.9127382146439318	0.18192887419405374	3.7302773477535442
Inpp5b	INPP5B	86361	8930	2720	0.2728184553660983	7936	0.795987963891675	0.3924098506775216	2.2961285824410003
Kif4	KIF4A	130743	4533	176	0.01765295887662989	9847	0.9876629889669007	0.030985362547669093	9.971506610729861
Nmt1	NMT1	57407	6669	31606	3.170110330992979	2252	0.22587763289869608	16.593790036978223	1.2849860645674362
Nxn	NXN	180458	5880	1618	0.16228686058174524	9103	0.9130391173520561	0.4212478543062229	3.9993138937924364
Pip5k1c	PIP5K1C	70297	6963	5206	0.5221664994984955	7160	0.7181544633901705	1.2117164413292039	2.1081013913565116
Bpifa2	BPIFA2	19645	1178	5	5.015045135406219e-4	9966	0.9995987963891675	7.019252159125586e-4	52.82877935156278
Rac1	RAC1	29455	3114	27609	2.7692076228686058	2671	0.2679037111334002	11.089973592157754	1.2025682612676265
Tuba1c	TUBA1C	85868	4631	899	0.09017051153460381	9536	0.956469408224674	0.3747554127926964	6.789056511765248
Zfp28	ZFP28	17863	6974	454	0.04553660982948846	9567	0.9595787362086259	0.056507812131348395	5.220277041791472
Zfp92	ZFP92	8160	6105	456	0.04573721163490471	9603	0.9631895687061184	0.06511624350431171	5.579239245090468
Fgfr1	FGFR1	57697	12698	4400	0.44132397191574724	7460	0.7482447342026078	1.0440540198185086	2.3152823803932834
Gab2	GAB2	203052	6771	1176	0.11795386158475427	9028	0.9055165496489468	0.16483962872668562	3.442061695953081
Glra4	GLRA4	21432	2722	NA	NA	NA	NA	NA	NA
Mapkapk5	MAPKAPK5	60261	14006	2203	0.220962888665998	8511	0.8536609829488465	0.4090900547967506	2.8946104257390672
Myef2	MYEF2	43887	14067	6778	0.679839518555667	6765	0.6785356068204614	1.8912677042060075	2.022879890365005
Myl6	MYL6	5336	4609	59631	5.981043129388165	1023	0.10260782347041124	36.73361592451142	1.0133393471603453
Purb	PURB	9069	9069	32903	3.3002006018054164	2917	0.2925777331995988	20.782275012418136	1.3813578645571918
Six4	SIX4	14821	6658	NA	NA	NA	NA	NA	NA
Slc8a1	SLC8A1	513784	21922	36710	3.6820461384152456	5032	0.5047141424272819	71.91654993066268	2.303165763624475
Tubb5	TUBB	5226	3359	91097	9.137111334002006	2654	0.2661985957873621	315.72771279029183	1.9446768085069541
Fmnl3	FMNL3	71667	13424	1335	0.13390170511534605	9353	0.9381143430290872	0.4999740418969819	5.280652887792098
Zfp39	ZNF717	75941	6871	519	0.05205616850551655	9583	0.9611835506519558	0.08546322083916509	5.615874946893222
Ikzf4	IKZF4	30777	6808	643	0.06449348044132397	9510	0.9538615847542627	0.11651426342423803	5.292656789295767
Esrrb	ESRRB	191228	5071	99	0.009929789368104312	9895	0.9924774322968907	0.01745580809033581	13.305461511374816
Mapkbp1	MAPKBP1	53422	10357	3180	0.31895687061183553	7730	0.7753259779338014	0.49390281386842844	2.203376882386811
Map3k3	MAP3K3	73889	6107	1046	0.1049147442326981	9104	0.9131394182547643	0.13745201901219758	3.5337761519643553
Pclo	PCLO	408918	22873	19217	1.927482447342026	4996	0.5011033099297894	18.217932571915764	2.2144155034019044
Asns	ASNS	20425	4455	10226	1.02567703109328	6595	0.6614844533600802	4.235472633166829	2.0065052939079338
Hyal4	HYAL4	48496	2738	NA	NA	NA	NA	NA	NA
Hmha1	ARHGAP45	20706	6238	143	0.014343029087261785	9868	0.9897693079237713	0.03179345439266943	12.431627238592702
Fbxl7	FBXL7	439600	4854	300	0.03009027081243731	9785	0.981444332998997	0.07252211041792243	8.94971324521435
Slc13a4	SLC13A4	48022	8015	197	0.0197592778335005	9917	0.9946840521564694	0.14636447209015954	19.361846265889824
Atp2a3	ATP2A3	40595	6893	187	0.018756268806419257	9836	0.9865596790371113	0.034857315451218736	9.954066094992218
Vps4a	VPS4A	15584	5670	6431	0.6450351053159479	6151	0.616950852557673	1.1129280005730904	1.635498624821757
Ankrd11	ANKRD11	222935	16949	17753	1.780641925777332	3755	0.376629889669007	5.495963877186781	1.3165741993225537
Gnb4	GNB4	55502	7035	11920	1.1955867602808425	5846	0.5863590772316951	6.936965173783966	2.2029450281984064
Sh2d3c	SH2D3C	40425	4659	905	0.09077231695085256	9213	0.9240722166499499	0.12146163638875297	3.8394245986949906
Hsd3b1	HSD3B2	8105	2336	NA	NA	NA	NA	NA	NA
Pstpip2	PSTPIP2	88737	4120	1118	0.11213640922768305	9151	0.9178535606820462	0.20008340801318591	3.9889527572163037
Opn4	OPN4	12292	2456	192	0.01925777331995988	9847	0.9876629889669007	0.038750376920710976	10.221906289835825
Hacd1	HACD1	28346	3857	5674	0.5691073219658976	6923	0.694383149448345	1.295103325826612	1.9996686417585707
Coa3	COA3	3558	1922	29439	2.9527582748244736	2817	0.28254764292878637	12.63644790324429	1.2038839106804844
Cntnap2	CNTNAP2	2304997	16666	6598	0.6617853560682047	7313	0.7335005015045135	3.2787180480150457	2.7361183753173886
Dynlrb1	DYNLRB1	24549	2460	38248	3.836308926780341	1903	0.1908726178535607	18.14874673171888	1.11047745948186
Srpk3	SRPK3	9321	4744	1755	0.1760280842527583	8741	0.8767301905717152	0.31016859385459017	3.163857743601699
Vps41	VPS41	209432	7801	15144	1.5189568706118355	4025	0.4037111334002006	3.9190407414439123	1.3033001538319824
Sult1b1	SULT1B1	66800	7356	6	6.018054162487463e-4	9965	0.9994984954864594	8.021255058182874e-4	47.061424752743505
Slc2a8	SLC2A8	11287	3928	1645	0.1649949849548646	8809	0.8835506519558676	0.2870481743153022	3.2471821467426767
Dhx34	DHX34	33424	5696	648	0.0649949849548646	9537	0.9565697091273822	0.13460560234218555	5.644841088493172
Mon1b	MON1B	11571	6942	1550	0.15546639919759278	8703	0.8729187562688064	0.20714485718163622	2.927524497123733
Ablim3	ABLIM3	119060	7225	1639	0.16439317953861585	9016	0.9043129388164494	0.407017712783249	3.880814278249729
Wwc1	WWC1	180653	10076	864	0.08665997993981946	9369	0.9397191574724173	0.15619678777530308	4.560552556464119
Sash1	SASH1	279747	11143	4020	0.40320962888665995	7851	0.7874623871614844	1.143253816017216	2.6517979776145184
Pum2	PUM2	103544	6978	9637	0.9665997993981946	5028	0.5043129388164493	1.9877497976928076	1.4585931118475381
Daam2	DAAM2	112580	12955	5092	0.5107321965897693	7682	0.7705115346038114	1.7134468507337641	2.562961498505366
Cnot6	CNOT6	83994	6586	3191	0.3200601805416249	8057	0.808124373119358	0.681682010622096	2.579640999315137
Erc2	ERC2	960056	7933	10566	1.0597793380140421	6228	0.6246740220661986	4.414923414037881	1.9826503868050394
Nbea	NBEA	730736	11949	21844	2.1909729187562688	4316	0.4328986960882648	12.562783384761568	1.6177295784723185
Coq2	COQ2	23379	2774	4196	0.4208625877632899	7640	0.7662988966900702	0.9569726734622566	2.324392401698733
Gemin4	GEMIN4	9586	5751	1128	0.1131394182547643	9171	0.9198595787362086	0.20968790612986515	4.047368526529815
Atp9a	ATP9A	172121	8317	28510	2.859578736208626	2719	0.27271815446339015	10.87986861577812	1.1534791970655058
Rps27l	RPS27L	32150	9127	14372	1.4415245737211635	3718	0.37291875626880644	3.0711614832460064	1.2157080039761532
Mrpl2	MRPL2	5778	2539	5486	0.5502507522567703	6529	0.654864593781344	0.8985178426240703	1.722672448437961
Adipor1	ADIPOR1	17750	3193	8739	0.8765295887662989	5197	0.5212637913741224	1.5599365958241864	1.4249082215189555
Slc25a39	SLC25A39	5246	3526	4662	0.46760280842527585	7227	0.7248746238716148	0.9635907018879892	2.0992743020253988
Asb2	ASB2	42639	5040	144	0.01444332998996991	9876	0.9905717151454363	0.030887768129345402	12.168188544483586
Vps28	VPS28	4963	3769	23009	2.3078234704112335	3233	0.3242728184553661	8.194030471392107	1.240355570812981
Cyb5r4	CYB5R4	107782	9635	1900	0.1905717151454363	8535	0.8560682046138415	0.2900906551533424	2.8262360178800163
Acsl5	ACSL5	54363	4236	2046	0.20521564694082248	8623	0.8648946840521564	0.3827995572634244	3.014916178967622
Hsd17b11	HSD17B11	54777	2435	2580	0.2587763289869609	8397	0.8422266800401204	0.5573635340770028	2.8849927624439227
Cab39	CAB39	108231	5360	12133	1.216950852557673	4597	0.46108324974924775	2.971986689328694	1.416610285465048
Tubg2	TUBG2	7702	2772	1050	0.10531594784353059	9095	0.9122367101303912	0.13596331174283205	3.501198441300902
Phf7	PHF7	13081	3367	460	0.04613841524573721	9637	0.9665997993981946	0.0789222920039082	6.088876581972087
Ick	ICK	60524	6259	7506	0.7528585757271815	6287	0.630591775325978	1.847030146513369	1.8051927896347963
Rab8b	RAB8B	78314	5200	5815	0.5832497492477432	6890	0.691073219658977	1.290942191606417	1.9480443354562287
Slc15a3	SLC15A3	15448	6118	75	0.007522567703109328	9914	0.994383149448345	0.013485385437081634	15.437095001861561
Zfp316	ZNF316	19111	5811	1027	0.10300902708124374	9234	0.9261785356068205	0.18369041319967522	4.160714920237994
Klhdc4	KLHDC4	69508	11177	2430	0.24373119358074222	8391	0.8416248746238716	0.4774534255791751	2.83500867087574
Kif27	KIF27	84768	5140	144	0.01444332998996991	9862	0.9891675025075226	0.02426724450611338	10.785564967671457
Slc2a6	SLC2A6	8043	3540	2808	0.2816449348044132	8365	0.8390170511534604	0.6200362145720943	2.795803105383318
Dym	DYM	419874	7256	1874	0.18796389167502509	8522	0.8547642928786359	0.2674045207143147	2.7511225985152854
Gin1	GIN1	34152	4182	1517	0.15215646940822466	8711	0.8737211634904715	0.19100999457395154	2.872351755595461
Cyp2w1	CYP2W1	6442	2773	NA	NA	NA	NA	NA	NA
Osbpl10	OSBPL10	419691	11976	99	0.009929789368104312	9879	0.9908726178535607	0.011437150251033971	10.77007870375009
Acsm5	ACSM5	31803	3963	NA	NA	NA	NA	NA	NA
Urgcp	URGCP	50518	7830	3136	0.31454363089267806	8076	0.8100300902708124	0.6513783903621789	2.56587666785244
Kdm4d	KDM4D	25838	2978	233	0.02337011033099298	9797	0.9826479438314945	0.040882211284269096	8.651799103455124
Rbm22	RBM22	10314	3615	5468	0.548445336008024	6255	0.627382146439318	0.7821347078651946	1.6125286207371587
Far2	FAR2	191878	5411	773	0.07753259779338013	9337	0.9365095285857573	0.10483170848688105	4.176014483679644
Uevld	UEVLD	59139	5515	839	0.08415245737211635	9368	0.9396188565697091	0.15772856738537408	4.719417263608173
Mctp2	MCTP2	252415	12978	94	0.009428284854563691	9903	0.9932798395185557	0.01716458433380189	13.895812649919156
Pecr	PECR	86627	3182	2124	0.21303911735205616	8656	0.8682046138415246	0.45496087017195636	3.166122170253926
Chst12	CHST12	44924	16143	1439	0.14433299899699098	8775	0.8801404212637913	0.18991923106062092	3.01938738338942
Cpxm2	CPXM2	234061	4859	160	0.0160481444332999	9851	0.9880641925777331	0.030437586206306752	10.871269947115907
Pcdhga2	PCDHGA2	174220	6724	80	0.00802407221664995	9894	0.9923771313941826	0.008762972637442874	11.666239799880326
Pcdhga5	PCDHGA5	148748	5733	NA	NA	NA	NA	NA	NA
Smox	SMOX	66768	2946	3263	0.32728184553660983	7683	0.7706118355065196	0.5183147094005459	2.1997577250281726
Epb41l4b	EPB41L4B	148990	7879	151	0.01514543630892678	9858	0.9887662988966901	0.026352998206174344	10.718480625105155
Rps6ka4	RPS6KA4	13068	3807	1200	0.12036108324974924	9225	0.9252758274824473	0.2693917845421106	4.312271397813122
Slc2a9	SLC2A9	283784	6614	128	0.012838515546639919	9876	0.9905717151454363	0.028724713613203938	13.201188803562909
Agpat4	AGPAT4	144083	8769	23074	2.314343029087262	3456	0.3466399197592778	8.790134311048302	1.2810616359466738
Sdr39u1	SDR39U1	3140	3099	4827	0.4841524573721164	7505	0.7527582748244734	1.203530553542461	2.265929635603113
Chpt1	CHPT1	47194	6004	2791	0.27993981945837515	8293	0.8317953861584755	0.622699163796938	2.818866205829327
Man1c1	MAN1C1	168740	9026	2625	0.2632898696088265	8524	0.8549648946840521	0.694740103548684	3.165753058242476
Plin4	PLIN4	16286	6502	NA	NA	NA	NA	NA	NA
Zfp512b	ZNF512B	92057	5919	4109	0.4121364092276831	7774	0.7797392176529588	0.9675525623917596	2.386691578865883
Nln	NLN	149531	10948	2951	0.29598796389167503	8241	0.8265797392176529	0.661404305201692	2.7476376424884412
Nlgn2	NLGN2	14987	5550	3994	0.40060180541624874	7605	0.7627883650952858	0.8829367428194907	2.3455888732734103
Arrdc3	ARRDC3	14636	4934	10849	1.0881644934804413	5301	0.5316950852557673	3.344919591757517	1.6807313088912281
Zfp248	ZNF248	81581	7239	984	0.09869608826479438	9285	0.9312938816449348	0.17723774191467973	4.2655807127098635
Cacna1i	CACNA1I	118985	10792	1638	0.16429287863590772	8839	0.8865596790371113	0.29038903248012665	3.279981285369258
Ahcyl2	AHCYL2	205189	6858	3558	0.3568706118355065	7610	0.7632898696088265	0.6582660610983315	2.273473763602849
Rbfox1	RBFOX1	1694246	8213	20946	2.100902708124373	6240	0.6258776328986961	25.656785221750116	2.4109887196137922
Nek7	NEK7	165458	5485	2463	0.24704112337011033	8641	0.8667001003009027	0.7377407676937925	3.476823449798282
Myl10	MYL10	15972	1009	NA	NA	NA	NA	NA	NA
Cdhr5	CDHR5	9514	3873	NA	NA	NA	NA	NA	NA
Klk14	KLK14	6751	1159	NA	NA	NA	NA	NA	NA
Kcnk13	KCNK13	124093	2522	3081	0.3090270812437312	8139	0.8163490471414243	0.6683606743593203	2.645506934544232
Pdf	PDF	1975	1158	2973	0.29819458375125374	8208	0.8232698094282849	0.6604942825265847	2.7254284204973724
Hist1h2ba	HIST1H2BA	384	384	NA	NA	NA	NA	NA	NA
Eps8l2	EPS8L2	33290	5693	133	0.013340020060180542	9860	0.9889669007021064	0.019783907847526934	10.543858222347774
Map1lc3b	MAP1LC3B	20785	5313	41790	4.191574724172518	1134	0.11374122367101304	15.661158820025127	0.9441363835132132
Tut1	TUT1	17133	4082	865	0.08676028084252758	9223	0.925075225677031	0.1087323058552727	3.800654134245816
Yipf7	YIPF7	56492	1813	NA	NA	NA	NA	NA	NA
BC030867	C17orf53	20571	3005	111	0.011133400200601806	9873	0.990270812437312	0.01462174667245794	10.86104985392366
Spata5l1	SPATA5L1	19089	3406	NA	NA	NA	NA	NA	NA
Trappc6a	TRAPPC6A	15310	933	870	0.08726178535606821	9224	0.9251755265797392	0.11014968870902003	3.8033609463955806
Dhx58	DHX58	11330	3843	101	0.010130391173520562	9899	0.9928786359077232	0.01945800285800726	13.769650461248736
Stx1b	STX1B	21373	5408	397	0.03981945837512538	9661	0.9690070210631896	0.06351606731117215	6.329165494069698
Osbpl9	OSBPL9	221249	9523	5720	0.5737211634904714	6851	0.6871614844533601	1.297654222573428	1.9855399132284028
Gm960	C11orf80	98878	3765	74	0.007422266800401204	9902	0.9931795386158475	0.008772269260384222	12.618839466535732
Tbl1xr1	TBL1XR1	178042	11603	5798	0.5815446339017051	6727	0.6747241725175527	1.2787846536902312	1.9445345106094791
Slc25a22	SLC25A22	7859	4647	6328	0.6347041123370111	7331	0.7353059177532598	2.5580893145883636	2.5199187594154626
Mob3b	MOB3B	204573	7087	6378	0.6397191574724173	7649	0.7672016048144433	2.849420324369638	2.63869322664576
Ephx3	EPHX3	6517	2034	115	0.011534603811434303	9921	0.9950852557673019	0.05293143951867641	19.945924488513302
Cybrd1	CYBRD1	35887	5176	161	0.016148445336008024	9861	0.9890672016048144	0.031136533283268406	10.927087247997584
Phc3	PHC3	95018	16919	6135	0.6153460381143431	6624	0.6643931795386159	1.3234880184741205	1.8695651256212131
Ccdc170	CCDC170	127164	5419	34	0.0034102306920762286	9942	0.9971915747241725	0.004803295431484543	20.322909858085577
Faap100	FAAP100	14077	5354	1926	0.19317953861584755	8784	0.8810431293881645	0.43273509967156965	3.4052573336610457
Col27a1	COL27A1	156952	13988	865	0.08676028084252758	9340	0.9368104312938816	0.14945855723454846	4.455941121219343
Tubb6	TUBB6	36652	4117	1244	0.12477432296890673	9021	0.90481444332999	0.19448096521483396	3.534380712856522
Hormad1	HORMAD1	22829	2405	NA	NA	NA	NA	NA	NA
Cab39l	CAB39L	135477	5006	2340	0.23470411233701102	8282	0.830692076228686	0.4021258277792551	2.701844092639682
Ints4	INTS4	115959	6074	2646	0.2653961885656971	8006	0.8030090270812438	0.39199134166467703	2.3590848178189354
Dclk2	DCLK2	179184	4606	5026	0.5041123370110331	7460	0.7482447342026078	1.3289528933877568	2.2867962300261437
4921507P07Rik	C7orf31	45660	3837	86	0.008625877632898696	9898	0.992778335005015	0.011561658593998467	12.46541602889433
Sept12	SEPT12	10853	2100	NA	NA	NA	NA	NA	NA
Selenoo	SELENOO	16638	2363	831	0.08335005015045135	9293	0.9320962888665998	0.11733735663807553	4.109720480336729
Etnppl	ETNPPL	21015	2950	130	0.013039117352056168	9872	0.9901705115346038	0.025710193072949413	12.297150125960506
Mtfr2	MTFR2	19312	2450	102	0.010230692076228686	9881	0.9910732196589769	0.013336991614828436	11.288179989639971
Lmntd1	LMNTD1	239273	3083	10	0.0010030090270812437	9960	0.9989969909729187	0.0010021035118596838	31.561050516738703
Tktl2	TKTL2	2654	2654	NA	NA	NA	NA	NA	NA
Cant1	CANT1	18151	4421	4560	0.4573721163490471	7391	0.7413239719157473	0.9766659794812262	2.1607441490766326
Ier5l	IER5L	2711	2711	767	0.0769307923771314	9472	0.9500501504513541	0.1623025461176387	5.236757468944476
Tmprss5	TMPRSS5	18824	2662	1496	0.15005015045135406	8937	0.8963891675025075	0.2802211831602743	3.5278819634926553
Slc26a5	SLC26A5	93448	3377	NA	NA	NA	NA	NA	NA
Tubb1	TUBB1	7401	3496	NA	NA	NA	NA	NA	NA
Ccnl2	CCNL2	13618	6850	7217	0.7238716148445336	5673	0.5690070210631896	1.2146472620791455	1.522521873860338
Slc25a31	SLC25A31	43922	1841	NA	NA	NA	NA	NA	NA
Ammecr1l	AMMECR1L	24293	4761	4329	0.4342026078234704	6997	0.7018054162487463	0.6471398245292604	1.8527065457404686
Fam57b	FAM57B	28552	4920	3235	0.32447342026078235	7894	0.7917753259779338	0.5733101098862843	2.3335422770451943
Fam186b	FAM186B	22755	4756	NA	NA	NA	NA	NA	NA
Smek1	PPP4R3A	52944	5912	4030	0.40421263791374124	7579	0.7601805416248746	0.8413103690648633	2.2691762684206696
Tmem87b	TMEM87B	64096	5256	4953	0.49679037111334	6779	0.6799398194583751	0.8019256988540101	1.8025772929954977
Mfsd5	MFSD5	3155	2581	4300	0.4312938816449348	7e3	0.7021063189568706	0.6349118576513975	1.8474956383309127
Lcn8	LCN8	4158	3038	NA	NA	NA	NA	NA	NA
Ldhal6b	LDHAL6B	1693	1693	NA	NA	NA	NA	NA	NA
Csmd1	CSMD1	2059620	18705	2485	0.24924774322968907	8524	0.8549648946840521	0.557891399144771	2.9967022799963225
Cactin	CACTIN	16175	5952	982	0.09849548645937814	9122	0.9149448345035105	0.12371124809879533	3.5709869636023113
Thoc2	THOC2	132495	10277	17948	1.8002006018054162	3469	0.34794383149448344	4.727856314454447	1.2078450730593484
Gimap8	GIMAP8	28763	4184	134	0.013440320962888667	9859	0.9888665997993982	0.019480288593737877	10.384558882348246
Slc9a9	SLC9A9	583310	4087	2273	0.2279839518555667	8324	0.8349047141424273	0.35979461103744576	2.6310133376924925
Cyp4f39	CYP4F22	43825	2644	NA	NA	NA	NA	NA	NA
Slc45a4	SLC45A4	101140	8608	1451	0.14553660982948846	9e3	0.9027081243731193	0.2991098785372066	3.75788187252609
Sec24a	SEC24A	79035	7201	2798	0.280641925777332	8257	0.828184553660983	0.5810777301309082	2.7162176306487056
Dnajb13	DNAJB13	20048	3475	53	0.005315947843530591	9930	0.995987963891675	0.008698791730794754	17.544813464769238
Ppp2r1b	PPP2R1B	39520	6720	1413	0.14172517552657973	8816	0.8842527582748245	0.19267151439271168	3.097146523270019
Acsm2	ACSM2A	36207	8193	28	0.0028084252758274826	9944	0.9973921765295888	0.0032020628039198342	20.148932865541433
Slc37a1	SLC37A1	85433	6814	331	0.03319959879638917	9671	0.9700100300902708	0.039523616490961505	5.988189050588567
Dclk3	DCLK3	27440	5574	1272	0.1275827482447342	9161	0.9188565697091274	0.3137440810746011	4.3903163770186335
Lctl	LCTL	18801	3518	NA	NA	NA	NA	NA	NA
Herc6	HERC6	64373	5793	337	0.033801404212637914	9694	0.9723169508525576	0.048711899566690836	6.529543060218761
Ypel2	YPEL2	70041	8667	17097	1.7148445336008025	5113	0.51283851554664	8.807333033305957	1.7306030149215266
Ggt7	GGT7	28141	2966	5668	0.568505516549649	6734	0.6754262788365095	1.1635781655328106	1.897418358589868
Obscn	OBSCN	170747	32290	195	0.019558676028084254	9820	0.9849548645937813	0.0322184831151092	9.177261180146116
Fmnl2	FMNL2	314598	6519	6018	0.6036108324974925	6692	0.6712136409227683	1.4026953566084952	1.96211588861834
Atg4a	ATG4A	63004	2927	1291	0.12948846539618858	9078	0.9105315947843531	0.23270442282811923	3.7253856287334663
